"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Halopteris scoparia","=",4,"-","De un 5 a un 30% cubierta","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Hypnea musciformis","=",4,"-","De un 5 a un 30% cubierta","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Nitophyllum punctatum","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Halopithys incurva","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Herposiphonia tenella","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Acrosorium ciliolatum","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Bifurcaria bifurcata","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Falkenbergia rufolanosa","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Anemonia sulcata","=",3,"-","Menos de 1 por m2, ocasionalmente más","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pterocladiella capillacea","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Bonnemaisonia sp.","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Mesophyllum lichenoides","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Calidad de los Fondos Rocosos (CFR)","-","=",0.491,"-","Moderado","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","% Cobertura de macroalgas características","-","=",41.5,"%","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","% Cobertura de macroalgas oportunistas","-","=",17.48,"%","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Riqueza de poblaciones características","-","=",9,"Nº especies","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Similaridad al estado ecológico","-","=",NA,"-","Muy bueno","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Presencia de Cystoseira","-","=",NA,"-","Presente","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Algas morfológicamente complejas","-","=",44.33,"%","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Riqueza específica de algas","-","=",52,"Nº especies","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Riqueza específica de animales","-","=",14,"Nº especies","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Porcentaje de cobertura animal","-","=",2.53,"%","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Cobertura de herbívoros","-","=",1.08,"%","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Cobertura de suspensívoros","-","=",0.5,"%","","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","RICQI- Rocky Intertidal Community Quality Index","-","=",0.85,"-","Muy bueno","-","-",0
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva rigida","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Codium adhaerens","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladostephus spongiosus","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Centroceras gasparrinii","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Lithophyllum incrustans","=",4,"-","De un 1 a un 20% cubierta","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Corallina sp.","=",4,"-","De un 5 a un 30% cubierta","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Taonia atomaria","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Laurencia obtusa","=",1,"-","Una o dos plantas por m2","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Dictyota dichotoma","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chondracanthus acicularis","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladophora sp.","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ceramiales","=",2,"-","Plantas dispersas","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pterosiphonia sp.","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Gelidium spinosum","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Jania rubens","=",4,"-","De un 5 a un 30% cubierta","-","-",1.3
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella vulgata","=",2,"-","De 1 a 10 por dm2","-","-",5.54
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Melarhaphe neritoides","=",2,"-","De 1 a 100 por m2 separados más de 10 cm","-","-",5.54
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chthamalus sp.","=",2,"-","De 1 a 100 por m2 separados más de 10 cm","-","-",5.54
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pterosiphonia sp.","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Gelidium spinosum","=",2,"-","Plantas dispersas","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Jania rubens","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ericaria selaginoides","=",2,"-","Plantas dispersas","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Halopteris scoparia","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Hypnea musciformis","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella vulgata","=",3,"-","De 1 a 10 por m2","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Melarhaphe neritoides","=",2,"-","De 1 a 100 por m2 separados más de 10 cm","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chthamalus sp.","=",3,"-","De 1 a 10 por dm2 separados menos de 10 cm","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Hildenbrandia rubra","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Blidingia minima","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella intermedia","=",4,"-","De 10 a 50 por m2","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ralfsia verrucosa","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Mytilus galloprovincialis","=",2,"-","Individuos aislados","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Gelidium pusillum","=",1,"-","Una o dos plantas por m2","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva compressa","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Vertebrata reptabunda","=",4,"-","De un 5 a un 30% cubierta","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva clathrata","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella ulyssiponensis","=",2,"-","De 1 a 10 por dm2","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Leathesia marina","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Caulacanthus ustulatus","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva rigida","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Codium adhaerens","=",4,"-","De un 5 a un 30% cubierta","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladostephus spongiosus","=",2,"-","Plantas dispersas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Centroceras gasparrinii","=",4,"-","De un 5 a un 30% cubierta","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Lithophyllum incrustans","=",2,"-","Manchas pequeñas espaciadas","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Corallina sp.","=",4,"-","De un 5 a un 30% cubierta","-","-",3.64
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Lichina pygmaea","=",4,"-","De un 1 a un 20% cubierta","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella vulgata","=",4,"-","De 10 a 50 por m2","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Melarhaphe neritoides","=",3,"-","De 1 a 10 por dm2 separados menos de 10 cm","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chthamalus sp.","=",4,"-","De 10 a 100% por dm2","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Catenella caespitosa","=",2,"-","Plantas dispersas","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Hildenbrandia rubra","=",2,"-","Plantas dispersas","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Blidingia minima","=",2,"-","Plantas dispersas","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella intermedia","=",3,"-","De 1 a 10 por m2","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ralfsia verrucosa","=",2,"-","Plantas dispersas","-","-",4.61
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Verrucaria maura","=",4,"-","De un 1 a un 20% cubierta","-","-",5.54
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Lichina pygmaea","=",1,"-","Solamente una o dos manchas","-","-",5.54
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Clibanarius erythropus","=",1,"-","","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pachygrapsus marmoratus","=",1,"-","","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Padina pavonica","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Sabellaria alveolata","=",1,"-","Menos de 1 por dm2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Taonia atomaria","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Laurencia obtusa","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Dictyota dichotoma","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chondracanthus acicularis","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladophora sp.","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ceramiales","=",2,"-","Plantas dispersas","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella intermedia","=",1,"-","Menos de 1 por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ralfsia verrucosa","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Mytilus galloprovincialis","=",2,"-","Individuos aislados","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Vertebrata reptabunda","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva clathrata","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella ulyssiponensis","=",2,"-","De 1 a 10 por dm2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Leathesia marina","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Caulacanthus ustulatus","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva rigida","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Codium adhaerens","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladostephus spongiosus","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Centroceras gasparrinii","=",5,"-","De un 30 a un 60% cubierta","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Lithophyllum incrustans","=",4,"-","De un 1 a un 20% cubierta","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Corallina sp.","=",4,"-","De un 5 a un 30% cubierta","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Clibanarius erythropus","=",1,"-","","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pachygrapsus marmoratus","=",1,"-","","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Padina pavonica","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Sabellaria alveolata","=",2,"-","Siempre menos de 1 por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Taonia atomaria","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Laurencia obtusa","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Dictyota dichotoma","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chondracanthus acicularis","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladophora sp.","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ceramiales","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pterosiphonia sp.","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Gelidium spinosum","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Jania rubens","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ericaria selaginoides","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Halopteris scoparia","=",4,"-","De un 5 a un 30% cubierta","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Hypnea musciformis","=",4,"-","De un 5 a un 30% cubierta","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Champia parvula","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Gymnogongrus crenulatus","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Amathia verticillata","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Nitophyllum punctatum","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Halopithys incurva","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Herposiphonia tenella","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Acrosorium ciliolatum","=",1,"-","Una o dos plantas por m2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Bifurcaria bifurcata","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Falkenbergia rufolanosa","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Anemonia sulcata","=",1,"-","Menos de 1 por dm2","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Pterocladiella capillacea","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Bonnemaisonia sp.","=",2,"-","Plantas dispersas","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Mesophyllum lichenoides","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Chthamalus sp.","=",1,"-","Menos de 1 por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella intermedia","=",3,"-","De 1 a 10 por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ralfsia verrucosa","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Mytilus galloprovincialis","=",2,"-","Individuos aislados","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Gelidium pusillum","=",2,"-","Plantas dispersas","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva compressa","=",4,"-","De un 5 a un 30% cubierta","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Vertebrata reptabunda","=",4,"-","De un 5 a un 30% cubierta","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva clathrata","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Patella ulyssiponensis","=",2,"-","De 1 a 10 por dm2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Leathesia marina","=",1,"-","Una o dos plantas por m2","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Caulacanthus ustulatus","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Ulva rigida","=",2,"-","Plantas dispersas","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Codium adhaerens","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Cladostephus spongiosus","=",3,"-","Menos del 5% pero observandose zona aparentes","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Centroceras gasparrinii","=",4,"-","De un 5 a un 30% cubierta","-","-",2.6
"M-LL1","02/08/2023","0:00","LITORALES (MACROALGAS)","Macroalgas y angiospermas","Categoría de cobertura","Lithophyllum incrustans","=",1,"-","Solamente una o dos manchas","-","-",2.6
